GEOID2,GEOID,GEO_display-label,HD01_VD01,HD02_VD01
1500000US250173425003,250173425003,"Block Group 3, Census Tract 3425, Middlesex County, Massachusetts",2571,705
1500000US250173426001,250173426001,"Block Group 1, Census Tract 3426, Middlesex County, Massachusetts",991,347
1500000US250173426002,250173426002,"Block Group 2, Census Tract 3426, Middlesex County, Massachusetts",1164,359
1500000US250173426003,250173426003,"Block Group 3, Census Tract 3426, Middlesex County, Massachusetts",3108,479
1500000US250173501031,250173501031,"Block Group 1, Census Tract 3501.03, Middlesex County, Massachusetts",0,12
1500000US250173501032,250173501032,"Block Group 2, Census Tract 3501.03, Middlesex County, Massachusetts",1388,173
1500000US250173501041,250173501041,"Block Group 1, Census Tract 3501.04, Middlesex County, Massachusetts",2024,529
1500000US250173501042,250173501042,"Block Group 2, Census Tract 3501.04, Middlesex County, Massachusetts",2865,525
1500000US250173501043,250173501043,"Block Group 3, Census Tract 3501.04, Middlesex County, Massachusetts",1634,561
1500000US250173501044,250173501044,"Block Group 4, Census Tract 3501.04, Middlesex County, Massachusetts",1087,347
1500000US250173502001,250173502001,"Block Group 1, Census Tract 3502, Middlesex County, Massachusetts",2156,657
1500000US250173502002,250173502002,"Block Group 2, Census Tract 3502, Middlesex County, Massachusetts",351,188
1500000US250173502003,250173502003,"Block Group 3, Census Tract 3502, Middlesex County, Massachusetts",1085,476
1500000US250173502004,250173502004,"Block Group 4, Census Tract 3502, Middlesex County, Massachusetts",1539,421
1500000US250173502005,250173502005,"Block Group 5, Census Tract 3502, Middlesex County, Massachusetts",553,321
1500000US250173502006,250173502006,"Block Group 6, Census Tract 3502, Middlesex County, Massachusetts",825,423
1500000US250173503001,250173503001,"Block Group 1, Census Tract 3503, Middlesex County, Massachusetts",968,169
1500000US250173503002,250173503002,"Block Group 2, Census Tract 3503, Middlesex County, Massachusetts",868,237
1500000US250173503003,250173503003,"Block Group 3, Census Tract 3503, Middlesex County, Massachusetts",749,173
1500000US250173504001,250173504001,"Block Group 1, Census Tract 3504, Middlesex County, Massachusetts",877,321
1500000US250173504002,250173504002,"Block Group 2, Census Tract 3504, Middlesex County, Massachusetts",971,249
1500000US250173504003,250173504003,"Block Group 3, Census Tract 3504, Middlesex County, Massachusetts",1623,508
1500000US250173504004,250173504004,"Block Group 4, Census Tract 3504, Middlesex County, Massachusetts",1672,338
1500000US250173504005,250173504005,"Block Group 5, Census Tract 3504, Middlesex County, Massachusetts",610,198
1500000US250173505001,250173505001,"Block Group 1, Census Tract 3505, Middlesex County, Massachusetts",631,103
1500000US250173505002,250173505002,"Block Group 2, Census Tract 3505, Middlesex County, Massachusetts",921,134
1500000US250173506001,250173506001,"Block Group 1, Census Tract 3506, Middlesex County, Massachusetts",1900,241
1500000US250173506002,250173506002,"Block Group 2, Census Tract 3506, Middlesex County, Massachusetts",884,121
1500000US250173506003,250173506003,"Block Group 3, Census Tract 3506, Middlesex County, Massachusetts",592,121
1500000US250173506004,250173506004,"Block Group 4, Census Tract 3506, Middlesex County, Massachusetts",1156,171
1500000US250173507001,250173507001,"Block Group 1, Census Tract 3507, Middlesex County, Massachusetts",986,207
1500000US250173507002,250173507002,"Block Group 2, Census Tract 3507, Middlesex County, Massachusetts",763,261
1500000US250173507003,250173507003,"Block Group 3, Census Tract 3507, Middlesex County, Massachusetts",928,219
1500000US250173507004,250173507004,"Block Group 4, Census Tract 3507, Middlesex County, Massachusetts",1334,303
1500000US250173507005,250173507005,"Block Group 5, Census Tract 3507, Middlesex County, Massachusetts",888,265
1500000US250173507006,250173507006,"Block Group 6, Census Tract 3507, Middlesex County, Massachusetts",1116,370
1500000US250173508001,250173508001,"Block Group 1, Census Tract 3508, Middlesex County, Massachusetts",1045,154
1500000US250173508002,250173508002,"Block Group 2, Census Tract 3508, Middlesex County, Massachusetts",944,157
1500000US250173509001,250173509001,"Block Group 1, Census Tract 3509, Middlesex County, Massachusetts",1074,243
1500000US250173509002,250173509002,"Block Group 2, Census Tract 3509, Middlesex County, Massachusetts",1089,221
1500000US250173509003,250173509003,"Block Group 3, Census Tract 3509, Middlesex County, Massachusetts",1535,281
1500000US250173510001,250173510001,"Block Group 1, Census Tract 3510, Middlesex County, Massachusetts",1510,343
1500000US250173510002,250173510002,"Block Group 2, Census Tract 3510, Middlesex County, Massachusetts",619,320
1500000US250173510003,250173510003,"Block Group 3, Census Tract 3510, Middlesex County, Massachusetts",730,401
1500000US250173510004,250173510004,"Block Group 4, Census Tract 3510, Middlesex County, Massachusetts",2655,735
1500000US250173510005,250173510005,"Block Group 5, Census Tract 3510, Middlesex County, Massachusetts",1128,238
1500000US250173510006,250173510006,"Block Group 6, Census Tract 3510, Middlesex County, Massachusetts",1126,291
1500000US250173511001,250173511001,"Block Group 1, Census Tract 3511, Middlesex County, Massachusetts",1815,374
1500000US250173511002,250173511002,"Block Group 2, Census Tract 3511, Middlesex County, Massachusetts",872,246
1500000US250173511003,250173511003,"Block Group 3, Census Tract 3511, Middlesex County, Massachusetts",1075,234
1500000US250173511004,250173511004,"Block Group 4, Census Tract 3511, Middlesex County, Massachusetts",611,151
1500000US250173511005,250173511005,"Block Group 5, Census Tract 3511, Middlesex County, Massachusetts",1591,382
1500000US250173512031,250173512031,"Block Group 1, Census Tract 3512.03, Middlesex County, Massachusetts",1112,236
1500000US250173512032,250173512032,"Block Group 2, Census Tract 3512.03, Middlesex County, Massachusetts",1200,257
1500000US250173512033,250173512033,"Block Group 3, Census Tract 3512.03, Middlesex County, Massachusetts",882,173
1500000US250173512034,250173512034,"Block Group 4, Census Tract 3512.03, Middlesex County, Massachusetts",1515,343
1500000US250173512041,250173512041,"Block Group 1, Census Tract 3512.04, Middlesex County, Massachusetts",1646,368
1500000US250173512042,250173512042,"Block Group 2, Census Tract 3512.04, Middlesex County, Massachusetts",1824,416
1500000US250173512043,250173512043,"Block Group 3, Census Tract 3512.04, Middlesex County, Massachusetts",1069,175
1500000US250173513001,250173513001,"Block Group 1, Census Tract 3513, Middlesex County, Massachusetts",2278,623
1500000US250173513002,250173513002,"Block Group 2, Census Tract 3513, Middlesex County, Massachusetts",1387,355
1500000US250173513003,250173513003,"Block Group 3, Census Tract 3513, Middlesex County, Massachusetts",670,264
1500000US250173514031,250173514031,"Block Group 1, Census Tract 3514.03, Middlesex County, Massachusetts",1066,418
1500000US250173514032,250173514032,"Block Group 2, Census Tract 3514.03, Middlesex County, Massachusetts",767,238
1500000US250173514033,250173514033,"Block Group 3, Census Tract 3514.03, Middlesex County, Massachusetts",752,207
1500000US250173514034,250173514034,"Block Group 4, Census Tract 3514.03, Middlesex County, Massachusetts",1406,304
1500000US250173514035,250173514035,"Block Group 5, Census Tract 3514.03, Middlesex County, Massachusetts",520,225
1500000US250173514041,250173514041,"Block Group 1, Census Tract 3514.04, Middlesex County, Massachusetts",1061,290
1500000US250173514042,250173514042,"Block Group 2, Census Tract 3514.04, Middlesex County, Massachusetts",1502,355
1500000US250173514043,250173514043,"Block Group 3, Census Tract 3514.04, Middlesex County, Massachusetts",911,267
1500000US250173514044,250173514044,"Block Group 4, Census Tract 3514.04, Middlesex County, Massachusetts",628,275
1500000US250173515001,250173515001,"Block Group 1, Census Tract 3515, Middlesex County, Massachusetts",410,113
1500000US250173515002,250173515002,"Block Group 2, Census Tract 3515, Middlesex County, Massachusetts",2014,285
1500000US250173521011,250173521011,"Block Group 1, Census Tract 3521.01, Middlesex County, Massachusetts",273,57
1500000US250173521012,250173521012,"Block Group 2, Census Tract 3521.01, Middlesex County, Massachusetts",1642,202
1500000US250173521021,250173521021,"Block Group 1, Census Tract 3521.02, Middlesex County, Massachusetts",1113,217
1500000US250173521022,250173521022,"Block Group 2, Census Tract 3521.02, Middlesex County, Massachusetts",1323,247
1500000US250173522001,250173522001,"Block Group 1, Census Tract 3522, Middlesex County, Massachusetts",1724,222
1500000US250173523001,250173523001,"Block Group 1, Census Tract 3523, Middlesex County, Massachusetts",2595,347
1500000US250173523002,250173523002,"Block Group 2, Census Tract 3523, Middlesex County, Massachusetts",1666,289
1500000US250173524001,250173524001,"Block Group 1, Census Tract 3524, Middlesex County, Massachusetts",303,66
1500000US250173524002,250173524002,"Block Group 2, Census Tract 3524, Middlesex County, Massachusetts",1772,197
1500000US250173525001,250173525001,"Block Group 1, Census Tract 3525, Middlesex County, Massachusetts",1087,213
1500000US250173525002,250173525002,"Block Group 2, Census Tract 3525, Middlesex County, Massachusetts",1741,326
1500000US250173526001,250173526001,"Block Group 1, Census Tract 3526, Middlesex County, Massachusetts",1430,242
1500000US250173526002,250173526002,"Block Group 2, Census Tract 3526, Middlesex County, Massachusetts",1163,242
1500000US250173527001,250173527001,"Block Group 1, Census Tract 3527, Middlesex County, Massachusetts",1006,288
1500000US250173527002,250173527002,"Block Group 2, Census Tract 3527, Middlesex County, Massachusetts",744,193
1500000US250173527003,250173527003,"Block Group 3, Census Tract 3527, Middlesex County, Massachusetts",454,175
1500000US250173528001,250173528001,"Block Group 1, Census Tract 3528, Middlesex County, Massachusetts",415,127
1500000US250173528002,250173528002,"Block Group 2, Census Tract 3528, Middlesex County, Massachusetts",1779,211
1500000US250173529001,250173529001,"Block Group 1, Census Tract 3529, Middlesex County, Massachusetts",947,264
1500000US250173529002,250173529002,"Block Group 2, Census Tract 3529, Middlesex County, Massachusetts",2010,256
1500000US250173530001,250173530001,"Block Group 1, Census Tract 3530, Middlesex County, Massachusetts",30,33
1500000US250173530002,250173530002,"Block Group 2, Census Tract 3530, Middlesex County, Massachusetts",412,148
1500000US250173530003,250173530003,"Block Group 3, Census Tract 3530, Middlesex County, Massachusetts",931,216
1500000US250173530004,250173530004,"Block Group 4, Census Tract 3530, Middlesex County, Massachusetts",2236,269
1500000US250173531011,250173531011,"Block Group 1, Census Tract 3531.01, Middlesex County, Massachusetts",1300,195
1500000US250173531012,250173531012,"Block Group 2, Census Tract 3531.01, Middlesex County, Massachusetts",1323,247
1500000US250173531021,250173531021,"Block Group 1, Census Tract 3531.02, Middlesex County, Massachusetts",2164,301
1500000US250173531022,250173531022,"Block Group 2, Census Tract 3531.02, Middlesex County, Massachusetts",1388,249
1500000US250173531023,250173531023,"Block Group 3, Census Tract 3531.02, Middlesex County, Massachusetts",1307,272
1500000US250173532001,250173532001,"Block Group 1, Census Tract 3532, Middlesex County, Massachusetts",2831,402
1500000US250173532002,250173532002,"Block Group 2, Census Tract 3532, Middlesex County, Massachusetts",1293,249
1500000US250173532003,250173532003,"Block Group 3, Census Tract 3532, Middlesex County, Massachusetts",1007,173
1500000US250173533001,250173533001,"Block Group 1, Census Tract 3533, Middlesex County, Massachusetts",1227,286
1500000US250173533002,250173533002,"Block Group 2, Census Tract 3533, Middlesex County, Massachusetts",1629,248
1500000US250173533003,250173533003,"Block Group 3, Census Tract 3533, Middlesex County, Massachusetts",910,174
1500000US250173534001,250173534001,"Block Group 1, Census Tract 3534, Middlesex County, Massachusetts",1484,334
1500000US250173534002,250173534002,"Block Group 2, Census Tract 3534, Middlesex County, Massachusetts",1493,340
1500000US250173535001,250173535001,"Block Group 1, Census Tract 3535, Middlesex County, Massachusetts",938,171
1500000US250173535002,250173535002,"Block Group 2, Census Tract 3535, Middlesex County, Massachusetts",1696,238
1500000US250173536001,250173536001,"Block Group 1, Census Tract 3536, Middlesex County, Massachusetts",586,156
1500000US250173536002,250173536002,"Block Group 2, Census Tract 3536, Middlesex County, Massachusetts",822,165
1500000US250173536003,250173536003,"Block Group 3, Census Tract 3536, Middlesex County, Massachusetts",871,224
1500000US250173536004,250173536004,"Block Group 4, Census Tract 3536, Middlesex County, Massachusetts",668,156
1500000US250173536005,250173536005,"Block Group 5, Census Tract 3536, Middlesex County, Massachusetts",1968,231
1500000US250173537001,250173537001,"Block Group 1, Census Tract 3537, Middlesex County, Massachusetts",826,160
1500000US250173537002,250173537002,"Block Group 2, Census Tract 3537, Middlesex County, Massachusetts",1152,213
1500000US250173537003,250173537003,"Block Group 3, Census Tract 3537, Middlesex County, Massachusetts",1606,212
1500000US250173537004,250173537004,"Block Group 4, Census Tract 3537, Middlesex County, Massachusetts",1285,373
1500000US250173537005,250173537005,"Block Group 5, Census Tract 3537, Middlesex County, Massachusetts",772,174
1500000US250173538001,250173538001,"Block Group 1, Census Tract 3538, Middlesex County, Massachusetts",817,232
1500000US250173538002,250173538002,"Block Group 2, Census Tract 3538, Middlesex County, Massachusetts",1010,193
1500000US250173538003,250173538003,"Block Group 3, Census Tract 3538, Middlesex County, Massachusetts",2062,390
1500000US250173538004,250173538004,"Block Group 4, Census Tract 3538, Middlesex County, Massachusetts",757,144
1500000US250173539001,250173539001,"Block Group 1, Census Tract 3539, Middlesex County, Massachusetts",2126,216
1500000US250173539002,250173539002,"Block Group 2, Census Tract 3539, Middlesex County, Massachusetts",1743,338
1500000US250173539003,250173539003,"Block Group 3, Census Tract 3539, Middlesex County, Massachusetts",2302,390
1500000US250173540001,250173540001,"Block Group 1, Census Tract 3540, Middlesex County, Massachusetts",858,166
1500000US250173540002,250173540002,"Block Group 2, Census Tract 3540, Middlesex County, Massachusetts",2311,421
1500000US250173540003,250173540003,"Block Group 3, Census Tract 3540, Middlesex County, Massachusetts",1107,226
1500000US250173541001,250173541001,"Block Group 1, Census Tract 3541, Middlesex County, Massachusetts",359,112
1500000US250173541002,250173541002,"Block Group 2, Census Tract 3541, Middlesex County, Massachusetts",612,160
1500000US250173541003,250173541003,"Block Group 3, Census Tract 3541, Middlesex County, Massachusetts",1208,212
1500000US250173541004,250173541004,"Block Group 4, Census Tract 3541, Middlesex County, Massachusetts",641,132
1500000US250173542001,250173542001,"Block Group 1, Census Tract 3542, Middlesex County, Massachusetts",1480,238
1500000US250173542002,250173542002,"Block Group 2, Census Tract 3542, Middlesex County, Massachusetts",1210,212
1500000US250173542003,250173542003,"Block Group 3, Census Tract 3542, Middlesex County, Massachusetts",784,211
1500000US250173543001,250173543001,"Block Group 1, Census Tract 3543, Middlesex County, Massachusetts",1261,225
1500000US250173543002,250173543002,"Block Group 2, Census Tract 3543, Middlesex County, Massachusetts",867,212
1500000US250173543003,250173543003,"Block Group 3, Census Tract 3543, Middlesex County, Massachusetts",1086,217
1500000US250173544001,250173544001,"Block Group 1, Census Tract 3544, Middlesex County, Massachusetts",863,99
1500000US250173544002,250173544002,"Block Group 2, Census Tract 3544, Middlesex County, Massachusetts",938,146
1500000US250173545001,250173545001,"Block Group 1, Census Tract 3545, Middlesex County, Massachusetts",760,141
1500000US250173545002,250173545002,"Block Group 2, Census Tract 3545, Middlesex County, Massachusetts",1041,170
1500000US250173545003,250173545003,"Block Group 3, Census Tract 3545, Middlesex County, Massachusetts",467,93
1500000US250173546001,250173546001,"Block Group 1, Census Tract 3546, Middlesex County, Massachusetts",2081,351
1500000US250173546002,250173546002,"Block Group 2, Census Tract 3546, Middlesex County, Massachusetts",723,253
1500000US250173546003,250173546003,"Block Group 3, Census Tract 3546, Middlesex County, Massachusetts",1449,420
1500000US250173546004,250173546004,"Block Group 4, Census Tract 3546, Middlesex County, Massachusetts",1332,304
1500000US250173547001,250173547001,"Block Group 1, Census Tract 3547, Middlesex County, Massachusetts",1432,272
1500000US250173547002,250173547002,"Block Group 2, Census Tract 3547, Middlesex County, Massachusetts",1345,230
1500000US250173548001,250173548001,"Block Group 1, Census Tract 3548, Middlesex County, Massachusetts",885,114
1500000US250173548002,250173548002,"Block Group 2, Census Tract 3548, Middlesex County, Massachusetts",1282,147
1500000US250173549001,250173549001,"Block Group 1, Census Tract 3549, Middlesex County, Massachusetts",1025,238
1500000US250173549002,250173549002,"Block Group 2, Census Tract 3549, Middlesex County, Massachusetts",4111,651
1500000US250173549003,250173549003,"Block Group 3, Census Tract 3549, Middlesex County, Massachusetts",2059,322
1500000US250173550001,250173550001,"Block Group 1, Census Tract 3550, Middlesex County, Massachusetts",862,247
1500000US250173550002,250173550002,"Block Group 2, Census Tract 3550, Middlesex County, Massachusetts",1391,241
1500000US250173550003,250173550003,"Block Group 3, Census Tract 3550, Middlesex County, Massachusetts",904,238
1500000US250173561001,250173561001,"Block Group 1, Census Tract 3561, Middlesex County, Massachusetts",833,170
1500000US250173561002,250173561002,"Block Group 2, Census Tract 3561, Middlesex County, Massachusetts",1353,235
1500000US250173561003,250173561003,"Block Group 3, Census Tract 3561, Middlesex County, Massachusetts",940,209
1500000US250173563001,250173563001,"Block Group 1, Census Tract 3563, Middlesex County, Massachusetts",917,245
1500000US250173563002,250173563002,"Block Group 2, Census Tract 3563, Middlesex County, Massachusetts",915,254
1500000US250173563003,250173563003,"Block Group 3, Census Tract 3563, Middlesex County, Massachusetts",826,216
1500000US250173563004,250173563004,"Block Group 4, Census Tract 3563, Middlesex County, Massachusetts",621,193
1500000US250173563005,250173563005,"Block Group 5, Census Tract 3563, Middlesex County, Massachusetts",1143,362
1500000US250173563006,250173563006,"Block Group 6, Census Tract 3563, Middlesex County, Massachusetts",956,233
1500000US250173564001,250173564001,"Block Group 1, Census Tract 3564, Middlesex County, Massachusetts",720,278
1500000US250173564002,250173564002,"Block Group 2, Census Tract 3564, Middlesex County, Massachusetts",1107,239
1500000US250173564003,250173564003,"Block Group 3, Census Tract 3564, Middlesex County, Massachusetts",999,270
1500000US250173564004,250173564004,"Block Group 4, Census Tract 3564, Middlesex County, Massachusetts",644,186
1500000US250173564005,250173564005,"Block Group 5, Census Tract 3564, Middlesex County, Massachusetts",797,231
1500000US250173564006,250173564006,"Block Group 6, Census Tract 3564, Middlesex County, Massachusetts",1255,337
1500000US250173564007,250173564007,"Block Group 7, Census Tract 3564, Middlesex County, Massachusetts",773,190
1500000US250173564008,250173564008,"Block Group 8, Census Tract 3564, Middlesex County, Massachusetts",1210,225
1500000US250173565001,250173565001,"Block Group 1, Census Tract 3565, Middlesex County, Massachusetts",1168,442
1500000US250173565002,250173565002,"Block Group 2, Census Tract 3565, Middlesex County, Massachusetts",1544,334
1500000US250173565003,250173565003,"Block Group 3, Census Tract 3565, Middlesex County, Massachusetts",2116,379
1500000US250173565004,250173565004,"Block Group 4, Census Tract 3565, Middlesex County, Massachusetts",698,193
1500000US250173565005,250173565005,"Block Group 5, Census Tract 3565, Middlesex County, Massachusetts",917,196
1500000US250173565006,250173565006,"Block Group 6, Census Tract 3565, Middlesex County, Massachusetts",786,288
1500000US250173566011,250173566011,"Block Group 1, Census Tract 3566.01, Middlesex County, Massachusetts",2195,272
1500000US250173566012,250173566012,"Block Group 2, Census Tract 3566.01, Middlesex County, Massachusetts",1002,163
1500000US250173566013,250173566013,"Block Group 3, Census Tract 3566.01, Middlesex County, Massachusetts",571,133
1500000US250173566014,250173566014,"Block Group 4, Census Tract 3566.01, Middlesex County, Massachusetts",716,161
1500000US250173566021,250173566021,"Block Group 1, Census Tract 3566.02, Middlesex County, Massachusetts",1660,209
1500000US250173566022,250173566022,"Block Group 2, Census Tract 3566.02, Middlesex County, Massachusetts",687,143
1500000US250173566023,250173566023,"Block Group 3, Census Tract 3566.02, Middlesex County, Massachusetts",852,132
1500000US250173566024,250173566024,"Block Group 4, Census Tract 3566.02, Middlesex County, Massachusetts",1058,268
1500000US250173567011,250173567011,"Block Group 1, Census Tract 3567.01, Middlesex County, Massachusetts",1250,276
1500000US250173567012,250173567012,"Block Group 2, Census Tract 3567.01, Middlesex County, Massachusetts",1115,249
1500000US250173567013,250173567013,"Block Group 3, Census Tract 3567.01, Middlesex County, Massachusetts",1538,318
1500000US250173567014,250173567014,"Block Group 4, Census Tract 3567.01, Middlesex County, Massachusetts",782,239
1500000US250173567015,250173567015,"Block Group 5, Census Tract 3567.01, Middlesex County, Massachusetts",682,212
1500000US250173567016,250173567016,"Block Group 6, Census Tract 3567.01, Middlesex County, Massachusetts",748,165
1500000US250173567021,250173567021,"Block Group 1, Census Tract 3567.02, Middlesex County, Massachusetts",1047,267
1500000US250173567022,250173567022,"Block Group 2, Census Tract 3567.02, Middlesex County, Massachusetts",1065,285
1500000US250173567023,250173567023,"Block Group 3, Census Tract 3567.02, Middlesex County, Massachusetts",1703,320
1500000US250173567024,250173567024,"Block Group 4, Census Tract 3567.02, Middlesex County, Massachusetts",644,209
1500000US250173567025,250173567025,"Block Group 5, Census Tract 3567.02, Middlesex County, Massachusetts",672,179
1500000US250173567026,250173567026,"Block Group 6, Census Tract 3567.02, Middlesex County, Massachusetts",983,219
1500000US250173567027,250173567027,"Block Group 7, Census Tract 3567.02, Middlesex County, Massachusetts",784,238
1500000US250173571001,250173571001,"Block Group 1, Census Tract 3571, Middlesex County, Massachusetts",945,172
1500000US250173571002,250173571002,"Block Group 2, Census Tract 3571, Middlesex County, Massachusetts",1466,192
1500000US250173571003,250173571003,"Block Group 3, Census Tract 3571, Middlesex County, Massachusetts",881,133
1500000US250173571004,250173571004,"Block Group 4, Census Tract 3571, Middlesex County, Massachusetts",1015,151
1500000US250173572001,250173572001,"Block Group 1, Census Tract 3572, Middlesex County, Massachusetts",1000,232
1500000US250173572002,250173572002,"Block Group 2, Census Tract 3572, Middlesex County, Massachusetts",882,140
1500000US250173572003,250173572003,"Block Group 3, Census Tract 3572, Middlesex County, Massachusetts",715,168
1500000US250173572004,250173572004,"Block Group 4, Census Tract 3572, Middlesex County, Massachusetts",786,147
1500000US250173573001,250173573001,"Block Group 1, Census Tract 3573, Middlesex County, Massachusetts",877,176
1500000US250173573002,250173573002,"Block Group 2, Census Tract 3573, Middlesex County, Massachusetts",1094,206
1500000US250173573003,250173573003,"Block Group 3, Census Tract 3573, Middlesex County, Massachusetts",1225,219
1500000US250173574001,250173574001,"Block Group 1, Census Tract 3574, Middlesex County, Massachusetts",758,106
1500000US250173574002,250173574002,"Block Group 2, Census Tract 3574, Middlesex County, Massachusetts",720,122
1500000US250173574003,250173574003,"Block Group 3, Census Tract 3574, Middlesex County, Massachusetts",899,139
1500000US250173575001,250173575001,"Block Group 1, Census Tract 3575, Middlesex County, Massachusetts",527,107
1500000US250173575002,250173575002,"Block Group 2, Census Tract 3575, Middlesex County, Massachusetts",749,106
1500000US250173575003,250173575003,"Block Group 3, Census Tract 3575, Middlesex County, Massachusetts",834,124
1500000US250173576001,250173576001,"Block Group 1, Census Tract 3576, Middlesex County, Massachusetts",1033,179
1500000US250173576002,250173576002,"Block Group 2, Census Tract 3576, Middlesex County, Massachusetts",1700,282
1500000US250173577001,250173577001,"Block Group 1, Census Tract 3577, Middlesex County, Massachusetts",1029,223
1500000US250173577002,250173577002,"Block Group 2, Census Tract 3577, Middlesex County, Massachusetts",708,196
1500000US250173577003,250173577003,"Block Group 3, Census Tract 3577, Middlesex County, Massachusetts",1083,237
1500000US250173577004,250173577004,"Block Group 4, Census Tract 3577, Middlesex County, Massachusetts",1066,296
1500000US250173578001,250173578001,"Block Group 1, Census Tract 3578, Middlesex County, Massachusetts",917,239
1500000US250173578002,250173578002,"Block Group 2, Census Tract 3578, Middlesex County, Massachusetts",875,189
1500000US250173578003,250173578003,"Block Group 3, Census Tract 3578, Middlesex County, Massachusetts",1159,219
1500000US250173578004,250173578004,"Block Group 4, Census Tract 3578, Middlesex County, Massachusetts",1022,187
1500000US250173581001,250173581001,"Block Group 1, Census Tract 3581, Middlesex County, Massachusetts",1154,204
1500000US250173581002,250173581002,"Block Group 2, Census Tract 3581, Middlesex County, Massachusetts",1476,215
1500000US250173581003,250173581003,"Block Group 3, Census Tract 3581, Middlesex County, Massachusetts",1541,218
1500000US250173581004,250173581004,"Block Group 4, Census Tract 3581, Middlesex County, Massachusetts",1321,240
1500000US250173583001,250173583001,"Block Group 1, Census Tract 3583, Middlesex County, Massachusetts",3429,381
1500000US250173583002,250173583002,"Block Group 2, Census Tract 3583, Middlesex County, Massachusetts",2509,367
1500000US250173584001,250173584001,"Block Group 1, Census Tract 3584, Middlesex County, Massachusetts",911,176
1500000US250173584002,250173584002,"Block Group 2, Census Tract 3584, Middlesex County, Massachusetts",1269,180
1500000US250173584003,250173584003,"Block Group 3, Census Tract 3584, Middlesex County, Massachusetts",1943,219
1500000US250173584004,250173584004,"Block Group 4, Census Tract 3584, Middlesex County, Massachusetts",1182,205
1500000US250173585001,250173585001,"Block Group 1, Census Tract 3585, Middlesex County, Massachusetts",2341,265
1500000US250173585002,250173585002,"Block Group 2, Census Tract 3585, Middlesex County, Massachusetts",679,157
1500000US250173585003,250173585003,"Block Group 3, Census Tract 3585, Middlesex County, Massachusetts",2218,280
1500000US250173586001,250173586001,"Block Group 1, Census Tract 3586, Middlesex County, Massachusetts",1306,275
1500000US250173586002,250173586002,"Block Group 2, Census Tract 3586, Middlesex County, Massachusetts",554,165
1500000US250173586003,250173586003,"Block Group 3, Census Tract 3586, Middlesex County, Massachusetts",838,259
1500000US250173586004,250173586004,"Block Group 4, Census Tract 3586, Middlesex County, Massachusetts",1443,245
1500000US250173586005,250173586005,"Block Group 5, Census Tract 3586, Middlesex County, Massachusetts",916,348
1500000US250173586006,250173586006,"Block Group 6, Census Tract 3586, Middlesex County, Massachusetts",1120,222
1500000US250173587001,250173587001,"Block Group 1, Census Tract 3587, Middlesex County, Massachusetts",2186,200
1500000US250173587002,250173587002,"Block Group 2, Census Tract 3587, Middlesex County, Massachusetts",1368,206
1500000US250173587003,250173587003,"Block Group 3, Census Tract 3587, Middlesex County, Massachusetts",1635,191
1500000US250173591001,250173591001,"Block Group 1, Census Tract 3591, Middlesex County, Massachusetts",1524,276
1500000US250173591002,250173591002,"Block Group 2, Census Tract 3591, Middlesex County, Massachusetts",1371,339
1500000US250173591003,250173591003,"Block Group 3, Census Tract 3591, Middlesex County, Massachusetts",1801,333
1500000US250173591004,250173591004,"Block Group 4, Census Tract 3591, Middlesex County, Massachusetts",2039,346
1500000US250173593001,250173593001,"Block Group 1, Census Tract 3593, Middlesex County, Massachusetts",1185,271
1500000US250173593002,250173593002,"Block Group 2, Census Tract 3593, Middlesex County, Massachusetts",985,314
1500000US250173593003,250173593003,"Block Group 3, Census Tract 3593, Middlesex County, Massachusetts",1589,393
1500000US250173593004,250173593004,"Block Group 4, Census Tract 3593, Middlesex County, Massachusetts",2923,452
1500000US250173593005,250173593005,"Block Group 5, Census Tract 3593, Middlesex County, Massachusetts",688,170
1500000US250173601001,250173601001,"Block Group 1, Census Tract 3601, Middlesex County, Massachusetts",1924,124
1500000US250173602001,250173602001,"Block Group 1, Census Tract 3602, Middlesex County, Massachusetts",781,203
1500000US250173602002,250173602002,"Block Group 2, Census Tract 3602, Middlesex County, Massachusetts",1019,213
1500000US250173602003,250173602003,"Block Group 3, Census Tract 3602, Middlesex County, Massachusetts",1346,226
1500000US250173602004,250173602004,"Block Group 4, Census Tract 3602, Middlesex County, Massachusetts",1626,240
1500000US250173611001,250173611001,"Block Group 1, Census Tract 3611, Middlesex County, Massachusetts",1176,287
1500000US250173611002,250173611002,"Block Group 2, Census Tract 3611, Middlesex County, Massachusetts",1412,308
1500000US250173611003,250173611003,"Block Group 3, Census Tract 3611, Middlesex County, Massachusetts",917,242
1500000US250173611004,250173611004,"Block Group 4, Census Tract 3611, Middlesex County, Massachusetts",1187,257
1500000US250173611005,250173611005,"Block Group 5, Census Tract 3611, Middlesex County, Massachusetts",925,238
1500000US250173612001,250173612001,"Block Group 1, Census Tract 3612, Middlesex County, Massachusetts",3469,372
1500000US250173612002,250173612002,"Block Group 2, Census Tract 3612, Middlesex County, Massachusetts",1144,200
1500000US250173612003,250173612003,"Block Group 3, Census Tract 3612, Middlesex County, Massachusetts",2943,324
1500000US250173613001,250173613001,"Block Group 1, Census Tract 3613, Middlesex County, Massachusetts",1108,316
1500000US250173613002,250173613002,"Block Group 2, Census Tract 3613, Middlesex County, Massachusetts",1465,283
1500000US250173613003,250173613003,"Block Group 3, Census Tract 3613, Middlesex County, Massachusetts",1257,299
